Title,Link,Article
"Storm to bring wind and heavy rain to West, snow to Upper Midwest",https://abcnews.go.com/US/storm-bringing-wind-heavy-rain-potential-snow-upper/story?id=67563302,"
A storm has moved into the Western U.S. and it's bringing heavy rain, wind and snow to the region today, before it moves toward the Midwest on Sunday night and early Monday.

There are wind alerts, winter storm warnings, flash flood watches and winter weather advisories issued for parts of California to parts of Montana and Idaho.

As the storm brings widespread precipitation to the West this weekend, it will bring periods of heavy rain to coastal California, including San Francisco and Los Angeles. Between 1- 4” of rain is expected in the San Francisco Bay area, which could cause flooding in areas.
North of the Bay Area, some of the heaviest rain forecasted will fall over recent burn scars, increasing the threat of debris flows and mudslides. This includes areas affected by the Camp Fire, Mendocino Complex Fire, Carr Fire, and Kincade Fire.

Rainfall rates at some of these burn areas could be as high as 0.75” per hour. Additionally, winds could gust up over 40 mph at times, which could lead to power outages in Northern California.
Meanwhile in the Sierra, it will be dangerous to travel this weekend, especially in the mountain passes of I-80. Four feet of snow is expected, making travel extremely difficult. Snowfall rates could be intense at times, especially Saturday night in the Sierra near Reno, where whiteout conditions are possible.

This system will join up with a couple of disturbances to bring some hazardous impacts Sunday night and Monday.  The main concern will be a narrow band of snow that is likely to move into the Upper Midwest, including parts of Minnesota and Wisconsin. Additionally, heavy rain will move into parts of the Ohio Valley and East Coast.
Up to 6"" of snow is possible in parts of the Upper Midwest through Monday, especially along the border of Wisconsin and Michigan. Snow is likely to impact the morning commute in Minneapolis on Monday.

And more than 2” of rain is coming to parts of the Northeast, which could mean pockets of flash flooding.
However, the most notable impact from this latest storm will be that it opens the door for very cold air to come into the U.S. On Wednesday morning, temperatures will drop dramatically. Wind chills will be as low as -35 in parts of the Midwest, and even down toward Chicago wind chills will be below zero.  It appears right now that Minneapolis will likely not reach above zero degrees on Wednesday.

By Thursday of next week, a large swath of the Central and Eastern U.S. will see temperatures below average. 
"
Sheriff's deputy arrested for allegedly conducting unlawful strip searches,https://abcnews.go.com/US/texas-sheriffs-deputy-arrested-allegedly-conducting-unlawful-strip/story?id=67581821,"
A Texas sheriff's deputy has been arrested for allegedly conducting illegal strip searches, authorities said.

Bexar County Sheriff's Patrol Deputy Floyd Berry, 49, had been recently placed on administrative duty after several victims ""made outcries"" to the department's internal affairs unit, which prompted an investigation, according to a news release from the sheriff's office. He allegedly conducted the unlawful strip searches on at least six women between Nov. 24 and Dec. 4, authorities said.
Berry has been charged for three counts of official oppression. He was arrested on Saturday around 11 p.m. when he reported for duty at the adult detention center, authorities said.
Following his arrest, Berry was placed on administrative leave and has been served with a proposed termination, according to the sheriff's office. He has been working with the sheriff's office since November 2001 and was transferred to patrol in December 2015.
The sheriff's office internal affairs unit and public integrity unit are conducting separate administrative and criminal investigations into the allegations against Berry.
Authorities are asking anyone who may have been victimized by Berry or have information regarding the investigation to call the sheriff's office. "
Slain UPS driver honored with moment of silence,https://abcnews.go.com/US/slain-florida-ups-driver-honored-nationwide-moment-silence/story?id=67604772,"
UPS workers around the country were asked to pause for a moment of silence on their routes Monday to honor fellow driver Frank Ordonez, who was taken hostage and killed last week in a police shootout.

Teamsters Local 769, Ordonez’s UPS union chapter, asked drivers to participate in the moment of silence in a tweet on Sunday, sharing an image of the slain 27-year-old in his uniform along with the time and date of the planned nationwide event.
""If in a safe place to do so, UPS drivers across the nation will have a moment of silence with four-way flashers on while parked,"" the union said. ""#RIPFrank If you are able to safely participate in the planned moment of silence tomorrow at 5pm EST, do it for #FRANK.""
UPS said the moment of silence was not a ""coordinated company-wide effort,"" but said workers could ""honor this moment"" as long as it is safe to do so.
Ordonez was killed last Thursday after being held hostage at the scene of an attempted robbery at Regent Jewelers in Coral Gables, Florida. Police said two suspects opened fired while fleeing the store and carjacked Ordonez’s UPS truck before leading authorities on a high-speed chase.
Ordonez and Richard Cutshaw, another bystander, were both killed in the shootout along with suspects Lamar Alexander, 41, and Ronnie Jerome Hill, 41, according to the FBI.

“We are deeply saddened to learn a UPS service provider was a victim of this senseless act of violence,"" UPS said in a statement Thursday. ""We extend our condolences to the family and friends of our employee and the other innocent victims involved in this incident.""

Ordonez began working with the company in July 2016, first as a package handler and then as a driver.

He leaves behind two daughters, ages 3 and 5. Cutshaw leaves behind his 99-year-old mother and five brothers and sisters.#RIPFrank If you are able to safely participate in the planned moment of silence tomorrow at 5pm EST, do it for #FRANK pic.twitter.com/z6LQxyo4JT— Teamsters Local 769 (@TLU769) December 9, 2019 #RIPFrank If you are able to safely participate in the planned moment of silence tomorrow at 5pm EST, do it for #FRANK pic.twitter.com/z6LQxyo4JT"
368 legal professionals file amicus brief in Supreme Court abortion case,https://abcnews.go.com/US/350-lawyers-legal-professionals-abortions-file-supreme-court/story?id=67441723,"
More than 350 lawyers and legal professionals who had abortions filed an amicus brief with the Supreme Court Monday as part of the latest landmark abortion case.

""My hope is that my classmate on the Supreme Court will not want to demonize me,"" Claudia Hammerman, a partner at the prestigious law firm Paul, Weiss, told ABC News. Hammerman is also the lead signer of the brief and a Harvard Law School alumnae. ""I was smart and I deserved my career and I deserved to be able to give it my all and to become a mother when I was fully, emotionally, psychologically, and in terms of resources prepared to become the best mother I could be.""

The legal professionals included attorneys, law professors, public defenders, prosecutors, retired judges, current law students and a senior attorney with the Department of Justice, who joined the brief anonymously and ""on behalf of herself and all the other lawyers working in the highest echelons of government who have had abortions."" Two MacArthur ""Genius"" Fellows are also among those who signed on.

The Supreme Court will hear arguments in June Medical Services vs. Gee, an abortion case out of Louisiana, on March 4, 2020. In question is a Louisiana law that requires abortion providers to have admitting privileges with a nearby hospital. A similar law, out of Texas, was struck down by the Supreme Court as unconstitutional in 2016.
Amicus -- or ""friends of the court"" -- briefs are filed on behalf of people who are not formally part of a case but who support one side. On Monday, several briefs were filed in the June Medical Services case urging the Supreme Court to strike down the law.

One brief was from the lawyers and legal professionals; another was from about a dozen ""storytellers"" from a variety of backgrounds who have had abortions; one was from abortion providers, including Planned Parenthood, the Nationals Abortion Federation, Physicians for Reproductive Health and Abortion Care Network.

The brief from legal professionals reads, ""they would not have been able to realize their personal and/or professional goals were it not for their ability to control their reproductive lives.""

They wanted to put the brief together to show the justices that abortion was not an ""abstract"" concept but something that directly affects the legal community, Alexia Korberg, an associate at Paul, Weiss who worked on it, told ABC News.
A variety of personal stories were told in the brief, ranging from women who had abortions as teenagers to those who had them as mothers facing extreme health risks and fetal diagnoses. Some of the women said they had abortions while in abusive relationships, while others were dealing with depression or addiction when they got pregnant.

""A doctor's appointment years ago is not the most important part of who I am, but it has allowed my life to be everything that it is today,"" one woman, who was accepted to Harvard Law School shortly after getting an abortion, said in the brief.
In addition to the question of hospital admitting privileges -- which the Supreme Court in 2016 deemed an undue burden unnecessary to improve the health outcomes of abortion, a statistically safe procedure when done by medical professionals -- June Medical Services vs. Gee also includes a challenge from Louisiana on the rights of abortion providers and organizations to challenge abortion restrictions on behalf of patients.

Should the Supreme Court rule that providers and organizations do not have the right to represent patients in a third-party capacity, individual women would have to personally challenge laws, potentially putting their names into the spotlight and delaying their access to an abortion.

A number of the women in the amicus briefs explain why they would not have been able to personally challenge laws, including potential stigmas they may have faced personally and professionally.
One woman in the legal professionals brief who ""received her first birth control prescription at the very same Planned Parenthood in front of which she and her family regularly protested,"" said that putting her name on the brief and saying she had an abortion ""will likely cost me my relationship with my mother.""

One woman in the ""storytellers"" brief said she would not have had the resources to sue the state, while another, who had two abortions due to pregnancy complications, said she would not have emotionally been able to handle bringing a lawsuit to obtain an abortion.
For the 2016 case, Whole Woman's Health vs. Hellerstedt, a number of women, including over 110 legal professionals, also participated in filing amicus briefs.

Korberg, who worked on that brief as well, said many of the signers have told her ""how empowering the experience was,"" adding that the response then ""was overwhelmingly positive.""

""It is empowering,"" Hammerman, who also works abortion cases, agreed, ""and I do feel it's absolutely critical that people who can speak about it and normalize do that -- make the roads for others.""

""I would never have been able to help the people I've helped as a lawyer ... had I not been allowed the freedom to determine my own future, by controlling my own body at a pivotal point in my life,"" a former public defender said in the brief filed Monday."
Slain UPS driver's family questions police response to chase,https://abcnews.go.com/US/wireStory/slain-ups-drivers-family-questions-police-response-chase-67548020,"
Relatives of a UPS driver killed after robbery suspects took him hostage on a wild police chase across South Florida questioned Friday why officers had to unleash a torrent of gunfire when the truck got stuck in rush-hour traffic.
Both suspects, 41-year-old cousins Lamar Alexander and Ronnie Jerome Hill, were killed along with the driver, Frank Ordonez, and another motorist, 70-year-old Richard Cutshaw, who was waiting at a busy intersection when officers ran up and opened fire from behind the cars of innocent bystanders. 
The chase and final shootout were broadcast live on television, including the moment when one of the men tumbled out of the truck, mortally wounded. 
Ordonez's family said the father of two was filling in on someone else’s route Thursday when the robbery suspects commandeered his truck. 
“I saw on TV when he fell, and I knew it was him. I saw how they killed my brother,” Luis Ordonez told The Associated Press on Friday. 
He said the “police were insane. Instead of talking to them, they just started shooting. I know they (the robbery suspects) were shooting back at them, but it was easy to just cover behind police cars. They could have just covered themselves.""
News helicopters showed first responders tending to the person who fell from the truck, moments after the gunfire ended in Miramar, about 20 miles (32 kilometers) north of the jewelry store robbery.
FBI Special Agent in Charge George Piro was asked at a news conference Thursday night whether either the UPS driver or the other victim could've been killed by police bullets. 
“It is very, very early on in the investigation, and it would be completely inappropriate to discuss that,” Piro said. “We have just began to process the crime scene.""
A fundraising appeal by Ordonez’s brother Roy accused the officers of being “trigger happy” and said “they could have killed many more people.”
Multiple agencies were involved in the chase and shootout. But Coral Gables Police Chief Ed Hudak suggested the blame belongs with the robbery suspects. 
“This is what dangerous people do to get away,” Hudak said. “And this is what people will do to avoid capture.”
Thor Eells, executive director of the National Tactical Officers Association, said officers confronting the boxed-in UPS truck faced a tough situation. The robbers appeared to be firing at them, endangering not only Ordonez but dozens of people in surrounding cars. He said the officers had to stop the suspects by containing them to the UPS truck and returning fire.
""We have a situation with one hostage and the two suspects -- what happens if one of them runs 10 feet and takes over a city bus with 50 riders? Now we have a situation that is 50 times worse,"" Eells told the AP. Had the truck stopped in an isolated area, officers could have pulled back and negotiated, but not in the middle of a crowded street, he said. 
It all started shortly after 4 p.m. Thursday, when police in Coral Gables received a silent alarm at the Regent Jewelers store in the city's Miracle Mile area. Police said two suspects were at the store and shots were being fired when nearby police arrived, summoned by a silent alarm from inside the store. A store worker was hit in the head by a ricocheting bullet, police said. 
The suspects carjacked Ordonez’s delivery truck, leading officers on a chase into southern Broward County, running red lights and narrowly avoiding crashes. One rear door of the UPS truck was partly open, as well as the driver and passenger-side doors, enabling gunfire along the way. The UPS truck finally stopped in a middle lane at the busy intersection, caught behind a wall of other vehicles waiting for the light to turn green. 
Katherine Gonzalez said officers were in front of her vehicle, a few feet away from the UPS truck, when the shootout started “out of nowhere.""
“It was shocking,"" she said.
Ordonez lived with his mother and stepfather, Joe Merino, after his recent separation from the mother of his 3- and 5-year-old daughters. Merino said Ordonez would buy sneakers for his daughters if he wanted a pair for himself.
“He wanted to match. That’s the kind of father he was,"" Merino said. Ordonez also had recently bought a Christmas inflatable of Santa Claus and his reindeer that his mother wanted but couldn’t get herself and some others of “Toy Story” and “Nightmare Before Christmas” characters so his girls would be surprised.
“He was a really good kid,” Merino said.
Cutshaw  died driving home from his job with a union, the Government Supervisors Association of Florida. Donald Slesnick, an attorney for the union and a former Coral Gables mayor, said Cutshaw was a highly respected negotiator because “he didn't let things become personal battles between himself and management.”
“Rick always had a positive attitude and a smile on his face,"" Slesnick said. He said Cutshaw's only surviving relative is a brother. 
Both suspects had criminal histories: Court records show Alexander was sentenced to probation for a 1996 robbery and 1997 burglary. Five arrests in the 2000s resulted in no convictions before he served a lengthy stretch in prison for a 2008 armed robbery conviction in southwest Florida, gaining his release in 2017.
Florida Department of Corrections records show Hill served time in prison twice: in the 1990s on burglary and robbery convictions and more recently for five burglary-related convictions. 
Naomi Hill, the aunt of both suspects, said Alexander was ""a good boy -- he had changed his life around."" She said he was married with three children and working for a garbage-collection company. 
April Wyche, the sister of Ronnie Hill, said he was the father of two young children, one with special needs, and was working as a driver for a cabinetry company. She said she has no idea why he would have committed the robbery, saying he could have turned to her or their mother for help if needed. She wanted to apologize to the victims' families. 
“No words can express how truly sorry we are,"" Wyche said, weeping. “We are praying for them.”
———
This story has been corrected to show that one of the victims' names was Richard Cutshaw, not Richard Capshaw."
Alleged cop killer and his mother arrested,https://abcnews.go.com/US/blue-alert-issued-fugitive-allegedly-committed-fatal-hit/story?id=67683624,"
The two-day manhunt for a 21-year-old fatal hit-and-run driver, who allegedly killed a Texas sergeant during a traffic stop, ended on Thursday afternoon without incident.

Moments after Tavores Dewayne Henderson allegedly mowed down Nassau Bay Police Sgt. Kalia Sullivan on Tuesday evening, his mother and her boyfriend took him into hiding, prosecutors said at a press conference on Thursday evening.

Henderson bolted from a traffic stop on Tuesday evening when Sullivan and another officer attempted to arrest him for an outstanding warrant for a misdemeanor assault allegedly against a family member. As officers went to make the arrest, Henderson allegedly resisted, got free, went back into the vehicle and drove off, knocking Sullivan to the ground, police said.
Sullivan, a 16-year veteran, was taken to a nearby hospital where she was pronounced dead. She was 43.
A manhunt ensued for Henderson, who was allegedly asleep inside a hotel nearby the 2000 block of San Sebastian Court crime scene, prosecutors said.

Meanwhile, Harris County police officers went to Henderson's mom's home seeking her son's whereabouts and ""she lied,"" prosecutors said.
The mom, who authorities have not identified, was seen on surveillance video -- 30 minutes prior to telling the alleged lie -- dropping off Henderson at the hotel, prosecutors said.

Harris County Sheriff Ed Gonzalez posted a tweet during the search efforts, warning anyone aiding a fugitive that they will be prosecuted.

""I made it crystal clear that if you are hindering apprehension of a fugitive you will be charged ... we are not playing around with that,"" said Gonzalez at the press conference.

Henderson's mom and her boyfriend were arrested and are charged with hindering prosecution, Harris County District Attorney Kim Ogg said at the press conference. The boyfriend's identity was not released by authorities.

As the search for Henderson continued on Wednesday, a $20,000 reward was offered for his arrest and a ""Blue Alert"" was issued when Henderson was allegedly spotted in Missouri City, Texas, heading to Louisiana with a man identified as ""Anthony.""

The Harris County Police Department announced on social media Thursday that Henderson was ""taken into custody without incident"" from a home on the 4200 block of Heritage Trail Drive in Houston, Texas.Tavores Dewayne Henderson - suspect in the felony murder of Nassau Bay Police Sgt. Kaila Sullivan - has been taken into custody without incident. Deputies arrested him at a home in the 4200 block of Heritage Trail. @HCSOPatrol @SheriffEd_HCSO @HCSOTexas pic.twitter.com/n8T0zmRwsx— Captain J. Shannon (@HCSO_NightShift) December 12, 2019 Tavores Dewayne Henderson - suspect in the felony murder of Nassau Bay Police Sgt. Kaila Sullivan - has been taken into custody without incident. Deputies arrested him at a home in the 4200 block of Heritage Trail. @HCSOPatrol @SheriffEd_HCSO @HCSOTexas pic.twitter.com/n8T0zmRwsx
""His demeanor was cooperative. We had no problems with him as we got him in to custody,"" police said.

Ogg said that Henderson is being charged with capital murder.

Henderson allegedly made a full confession to police on Thursday and could not explain why he did not stop the car when Sullivan was ""hanging partially out,"" police said.

The Nassau Bay Police Department mourned their fallen officer at a candlelight vigil on Wednesday evening, local affiliate ABC13 reported. Sullivan was a resident of Friendswood, Texas, and  the national president of the Sisters Eternal Woman's Motorcycle Club of Texas.
"
16-year-old stabs school officer who then shoots student in response: Police,https://abcnews.go.com/US/armed-student-confronts-resource-officer-wisconsin-high-school/story?id=67463315,"
A 16-year-old student allegedly stabbed a school resource officer at a Wisconsin high school Tuesday morning and the officer shot the student in response, according to local police.

Both the student and officer were hospitalized after the incident at Oshkosh West High School, the Oshkosh Police Department said.

Their injuries are believed to be non-life threatening, Oshkosh Chief of Police Dean Smith said at a news conference.
No other students were injured at the school in Oshkosh, about 90 miles north of Milwaukee, said police.

The stabbing and subsequent shooting stemmed from an ""altercation"" between the officer and 16-year-old at the school resource officer's office, Smith said.

The student used an ""edged"" weapon in the stabbing, Smith said, but the chief declined to call the weapon a knife.
The officer shot the student once. The officer called for help at 9:12 a.m. and first responders arrived at the school two minutes later, said Smith.

The high school, which has over 1,600 students, was evacuated and has been deemed safe, said police.
But the Oshkosh police said its officers are investigating ""a comment that was made on social media implying a possible threat"" toward another school in the area -- Oshkosh North High School, the department said in a statement.

""A comment was written on the Oshkosh Police Department’s Facebook page under the post about the officer involved shooting that occurred at Oshkosh West [High School],"" the police department said.

Police said they do not believe students are in further danger and ""that this comment was not meant to be a threat against Oshkosh North High school.""

In the wake of the officer-involved shooting, classes were canceled for Wednesday throughout the Oshkosh Area School District, said Superintendent Vicki Cartright.
On Monday, about 80 miles away from Oshkosh, a student brought two pellet guns to Waukesha South High School in Waukesha, Wisconsin, according to police.

The 17-year-old boy ignored police commands and pointed a gun at an officer, who then shot the teen three times, twice in the arm and once in the leg, said Waukesha police.

The student was hospitalized in stable condition, police said."
Parents sue Royal Caribbean for negligence after 1-year-old girl falls to her death,https://abcnews.go.com/US/parents-sue-royal-caribbean-negligence-year-daughter-falls/story?id=67649567,"
The parents of a 1-year-old girl who fell to her death from the window of a Royal Caribbean cruise ship over the summer is now suing the company for negligence.

Indiana residents Alan Wiegand and Kimberly Schultz-Wiegand filed the civil lawsuit Wednesday morning, accusing Royal Caribbean of playing ""a major role in the death of our child."" Their daughter, Chloe, would have turned 2 this week.

""We should be celebrating with presents and a birthday cake, but instead we are talking about her death,"" Schultz-Wiegand tearfully said, during a press conference announcing the legal action.

ABC News has reached out to the cruise line for comment.
The couple was on vacation with their 18-month-old daughter and her grandparents on the Royal Caribbean Freedom of the Seas in July. The little girl was in her grandfather's arms, sitting on a wooden railing and looking through a wall of glass near the children's water park area on the vessel's 11th-floor deck. However, unbeknownst to them, the pane of glass directly in front of them was actually a window slid completely open, according to the complaint, which was filed in federal court in Miami.
As Chloe leaned forward to bang on the glass believed to be there, she ""slipped"" from her grandfather's arms and fell through the open pane, according to the complaint. The child plunged approximately 150 feet below onto the pier in San Juan, Puerto Rico, where the ship was docked at the time.

""There was not a single, adequate indication that this wall of glass panes was not actually a wall of fixed glass panes,"" the complaint states, ""but instead a wall of glass with glass panes that could actually slide and remain open, as windows.""

Chloe's parents are seeking unspecified damages from Royal Caribbean and are demanding a jury trial. In the lawsuit, they accuse the cruise line of failing to ""provide reasonably safe children entertainment areas,"" faililng ""adequately mark the open windows"" and failing to ""install safety prevention devices on windows.""
The grandfather, Salvatore Anello, has been arrested and charged with negligent homicide in connection with Chloe's death. He was ultimately released on $80,000 bond and appeared in court in Puerto Rico for a preliminary hearing on Nov. 20.

Anello is next due in court on Dec. 17.
Chloe's parents have maintained the cruise line is at fault. Family attorney Michael Winkleman told ABC News that surveillance video of the incident, which prosecutors shared with defense attorneys as discovery evidence last month, supports Anello's assertion that he thought the window was closed.

""These criminal charges are pouring salt on the open wounds of this grieving family,"" Winkleman said in an October interview. ""Clearly, this was a tragic accident and the family's singular goal remains for something like this to never happen again. Had the cruise lines simply followed proper safety guidelines for windows, this accident likely would never have happened.""
Chloe's grandfather spoke briefly at Wednesday's press conference but did not answer questions related to the incident nor the charges filed against him.

""I sit here broken. We all sit here broken,"" Anello told reporters. ""But our family is strong and we will stay strong together.""

ABC News' Brian Hartman contributed to this report."
Mom of missing girl thinks 'old friend' took her,https://abcnews.go.com/US/mom-missing-year-dulce-maria-alavez-friend/story?id=67566313,"
The mother of a missing 5-year-old girl who vanished from a New Jersey park more than two months ago believes that an ""old friend"" may have her daughter.

In an interview with Dr. Phil, Noema Alavez Perez said the last time she saw the man she was with her 5-year-old daughter, Dulce Maria Alavez.

""He asked me if that was my daughter,"" Perez, 19, said. ""I told him yes.""
She said at one point the friend tried to date her, but she rejected him.
""He just insisted, but I told him no,"" Perez said.

She did not name the man.

Authorities did not comment on the case.

Dulce has been missing since Sept. 16. She was last seen playing with her 3-year-old brother in City Park in Bridgeton.

Authorities have released a sketch of a man they have only described a ""possible witness."" No suspects have been publicly identified.
Perez said she initially thought her daughter was hiding, but after scouring the park realized she was nowhere to be found.

""I didn't want to believe that someone took her,"" she said.

Dr. Phil asked the mom if was involved in Dulce's disappearance -- and if so, whether she sold her or knew who had her.

""No,"" responded Perez.
Cumberland County Prosecutor Jennifer Webb-McCrae said in a statement to ABC News that she could not comment on the investigation, but noted that it is ongoing and active.

""We welcome the national attention that Dr. Phil's show brings to the investigation,"" she said. ""We're asking the public to remain vigilant and to report any sightings or information they believe may be helpful to us finding Dulce and/or to us determining who is responsible for her disappearance.""

Police are asking the public with any possible leads to contact Bridgeton Police Department at 856-451-0033."
Girl threatened suicide 2 months before death; school didn't report: Lawsuit,https://abcnews.go.com/US/12-year-girl-threatened-suicide-months-death-school/story?id=67515249,"
A California couple is suing their daughter's school district over claims that the principal and counselor and other unnamed defendants ""failed and refused"" to take action after learning that the 12-year-old had suicidal thoughts about two months before the girl died by suicide.

Dan and Morgan Ocheltree allege that principal Clint Johnson and school counselor Todd Tyler knew about a text message their daughter, Madison, sent to a friend on April 5 that said she was planning her suicide, according to the lawsuit which was obtained by ABC News.

The suit alleges that the two didn't offer proper counseling to her and never made them aware.

According to the suit, Tyler conducted one counseling session with Madison on the day the text message was reported. Tyler had Madison complete a questionnaire and had her return to class, the suit says. There were no further follow-up counseling sessions and no mention of the incident to her parents, according to the suit.
""The parents never had an opportunity to intercept,"" attorney Steven Gurnee told ABC News in a telephone interview on Thursday. ""And a month later, she did exactly what she had said she was gonna do.""

Madison died by suicide on May 24.
Johnson and Tyler were allegedly shown the text message by a concerned teacher.

The school's policy at the time, according to the the lawsuit, was that once officials learned of a student's suicidal intentions, they ""shall then notify the student's parents/guardians as soon as possible.""

""Had they followed their policy, we believe it wouldn't have happened,"" Gurnee said.

Johnson and Tyler did not respond to ABC News for comment.
The school district said in a statement to ABC News that they ""cannot comment publicly on a pending lawsuit.""

""The subject of this lawsuit is a tragedy that shook our community and left parents, teachers, and students grieving and in shock,"" the statement read. ""We join our community in grieving this profound and heartbreaking loss.""

Candace Shirley, another attorney representing the Ocheltrees, said the school has taken ""a very hard-lined position that they just had no duty"" to report the text message.

The school district has also changed their policy to make any reporting to parents ""discretionary"" since Madison's death, Shirley told ABC News.
Gurnee also said that the school has claimed that they weren't mandated to tell Madison's parents.

""We believe the contrary -- not believe, it's well documented in their own policy,"" he said.

The original negligent and wrongful death complaint was filed on Oct. 7, and after the school responded that they didn't have a duty to report, an amended version was filed on Nov. 21 in the Superior Court of California in Sutter County.

If you are in crisis, please call the National Suicide Prevention Lifeline at 1-800-273-TALK (8255) or contact the Crisis Text Line by texting TALK to 741-741."
Officer tied to ousted police chief scandal probed for possible evidence tampering,https://abcnews.go.com/US/officer-tied-ousted-chicago-police-chief-scandal-probed/story?id=67584816,"
A female Chicago police officer, allegedly seen drinking with then-police superintendent Eddie Johnson before he was found asleep in his vehicle, has been accused of tampering with evidence linked to an ongoing investigation of the incident.

Cynthia Donald is under investigation for allegedly damaging her police-issued mobile phone and removing the SIM card, which stores the cellphone data. The device reportedly had been sought as potential evidence by the city's Office of Inspector General, which is investigating Johnson over the October drinking incident.

Authorities discovered the damage Oct. 20, three days after Chicago police officers found Johnson asleep behind the wheel of his SUV. Donald was required to return the device after being transferred out of the then-superintendent's security detail.

The city's inspector general is now investigating why the phone was returned damaged, according to the police department. Sources with knowledge of the matter told ABC Chicago station WLS Johnson was seen dropping Donald off at Chicago Police Headquarters around two hours before he was found asleep behind the wheel. The department declined to comment on local media reports that claimed the phone had been sought as evidence by the office of city Inspector General Joseph Ferguson.
""I can confirm media reports that we opened an investigation to determine why the phone was returned damaged,"" Chicago Police Department spokesperson Anthony Guglielmi told ABC News in a statement Sunday. ""At this point, we are not making any additional statements as we are awaiting the final report from the Inspector General and cooperating fully with his review.""
Chicago Mayor Lori Lightfoot fired Johnson on Dec. 2, just weeks before he was scheduled to retire, due to what she called ""ethical lapses."" Johnson said he pulled over because he was feeling light-headed and later fell asleep, but Lightfoot accused him of intentionally misleading city officials and the public in the aftermath.

Lightfoot also said the inspector general's report, which hasn't been released publicly, showed Johnson exhibited ""flawed decision-making.""

""It has become clear that Mr. Johnson engaged in a series of ethical lapses that are intolerable,"" Lightfoot said in a statement last week. ""Mr. Johnson was intentionally dishonest with me and communicated a narrative replete with false statements regarding material aspects of the incident that happened in the early morning hours of October 17.""
""Had I known all the facts at the time,"" she added, ""I would have relieved him of his duties as superintendent then and there.""
An official briefed on the probe into Johnson's conduct told ABC News that during the traffic stop in question, the superintendent showed his police ID when asked to present identification. The officers apparently didn't recognize Johnson immediately. Once the superintendent showed ID, he and the officers exchanged some words, and Johnson said he was OK to drive away. The cops let him, raising questions about why Johnson wasn't given a field sobriety test.

Johnson acknowledged on Tuesday that he made a ""poor decision and had a lapse of judgment"" on that October night, but disputed the mayor's claims that he had intentionally mislead the city.

""I know in my heart that I have always tried to act in a way that is in the best interests of the great city,"" Johnson said in a statement, noting that he had no interest in fighting for his reputation. ""Reputations are not built in a day and not damaged in a day either.""

""I will simply rely on the reputation for integrity that I think I have earned during my long career,"" he added, ""with the faith that we should all be judged by the entirety of our lives and not on what happened on our worst days.""

ABC News' Stephanie Wash contributed to this report."
Sheriff's deputy fired after allegedly face-slamming teen,https://abcnews.go.com/US/florida-sheriff-deputy-fired-camera-allegedly-face-slamming/story?id=67686386,"
A deputy sheriff was fired after being seen on cell phone video allegedly slamming a teenage boy's face on the pavement.

Broward County, Florida, Sheriff Gregory Tony announced Wednesday that Christopher Krickovich was terminated for excessive force despite the state's Professional Standards/Human Rights Committee's (PSHRC) recommendation to exonerate him of any wrongdoing for the April 18 incident.
""When my deputies do the right thing, I will always support them and have their back. But I will not stand idly by while anyone violates his or her sworn duty to protect,"" said Tony in a press release. ""Even a singular incident of excessive force by one of our deputies creates distrust between the community and our organization, and that is something I will not allow.""

Krickovich was seen on camera allegedly pepper-spraying and slamming a 15-year-old student's face onto the ground outside of a McDonald's in Tamarac, Florida, during an arrest. Officer Gregory LaCerra was also present and allegedly involved in the violent arrest.

Afterwards, prosecutors claimed, the two officers filed false charges against the teen in order to cover up the attack.
After the video was posted on social media, the pair was variously charged in July 2019 with misdemeanor crimes including battery, falsifying records and conspiracy to falsify records, prosecutors said. A third officer was also charged in the attack but was found not guilty after a jury trial in September 2019 for one count of falsifying records.

Krickovich and LaCerra both have entered not guilty pleas and their criminal cases are ongoing.

Jeff Bell, president of the Broward Sheriff’s Office Deputies Association, previously told the Associated Press that the Tamarac area is a hot spot for after school incidents with students threatening and harassing the mostly elderly clientele. Bell did not immediately respond to a request for comment from ABC News.
Pending Tony's investigation -- that included results from PSHRC which ""investigates employment, housing and public accommodations discrimination, ethics, Wage Recovery, Living Wage, and Cone of Silence violations,"" according to their website -- Krickovich and LaCerra were suspended without pay.

""Like most people who watched the video evidence, I was disgusted by the obvious abuse of authority, but it is important for us to follow due process,"" said the sheriff, who made his decision after an internal affairs investigation.

Sue-Ann Robinson, one of the civil attorneys representing the teenager and his family, held a press conference to explain that Krickovich's termination is not a ""win"" -- ""but it's definitely a step in the right direction,"" she said.

""As a society we cannot allow abuse on our most vulnerable. The separation of one of the officers from the Sheriff’s Office for slamming [a 15-year-old's] head into the ground and filing false charges to cover it up -- is a step in the right direction,"" wrote Robinson on her Instagram account Thursday to accompany a clip of the press conference. 
Tony was appointed by Gov. Ron DeSantis in January 2019 to an acting role as the head of the department after the former sheriff, Scott Israel, was fired from the post, accused of mishandling the department's response to the February 2018 school shooting in Parkland, Florida. Once Tony was in his position, he launched further investigations into the Parkland shooting, firing two more deputies in June 2019 for failing to respond to the scene and stop the alleged gunman. "
