Title,Link,Article
The artificial skin that allows robots to feel,https://www.cnn.com/2019/11/28/business/robot-artificial-skin-scn/index.html,"Scientists last month unveiled an artificial skin that enables robots to feel and respond to physical contact, a skill that will be needed as they come in increasingly close contact with people.In 2017, manufacturers worldwide used roughly 85 industrial robots per 10,000 employees, according to a report by the International Federation of Robotics. The same report predicts the global supply of industrial robots to grow 14% per year until 2021. But if robots end up working more closely with their fleshy colleagues, one concern is how they will interact safely.""Currently, robots do not have any sense of touch,"" Professor Gordon Cheng, who developed the special skin with his team at the Technical University of Munich, tells CNN Business. Robots are able to exert forces that could seriously injure a human being, so employers need to ensure they are aware of their surroundings and able to navigate around people.  ""Touch enables safe robot operation, by detecting contact with unseen obstacles and giving the possibility to apply the correct force for achieving a task, without damaging objects, people and the robot itself,"" Chiara Bartolozzi, a robotics expert at the Italian Institute of Technology, independent of the research, tells CNN Business. Not only could this special skin make collaboration between humans and robots safer, it could also enable the future of robots as caregivers, health workers and companions. Mimicking human skinTo develop the synthetic skin, the researchers began by studying humans.Each person has about 5 million skin receptors that register what's happening on the body's surface and send signals to the brain. But the brain can't digest information from each one at the same time. Instead, the nervous system prioritizes new sensations. Mimicking this, the team covered a human-size autonomous robot (known as H-1) with more than 13,000 sensors from shoulder to toe, that are able to detect temperature, acceleration, proximity and pressure.""These [factors] are fundamental to sense in humans... [they] are what make interactions between human and human very safe,"" says Cheng.The team is currently working on creating smaller sensor cells that could be produced in bulk.Some scientists are skeptical of its scalability. The high cost of each sensor and its fragility is a major barrier for mass production, Etienne Burdet, a professor of human robotics at Imperial College London, tells CNN Business.For years, scientists have been scrambling to develop technology that enables tactile sensation — both for robots and humans. Last week, a team at Northwestern University unveiled a wireless and battery-free smart skin that could add touch to virtual experiences, such as a Skype call. Cheng has already overcome one challenge that has hindered previous attempts at creating a robotic sense of touch. Most have relied on vast computing power to process signals from all the artificial skin cells, while his creation only sends signals when individual cells are activated. This means the system is not overloaded with data, and, in that way, it acts just like the human nervous system. For instance, we feel gloves when we first put them on, but eventually our bodies learn to ignore them.Future colleagues or carersThese traits could enable robots to perceive their surroundings with more sensitivity, and give them the ability to interact with humans and anticipate and avoid accidents. ""Technology like this could open opportunities where robots could work much more closely with humans, such as caregiving professions,"" Bob Doyle, vice president of the Robotic Industries Association, tells CNN Business. ""They could help someone get out of bed, or help them around the house,"" he adds. However, Doyle acknowledges that these technologies are still a long way from actual application in the field, and that ensuring the safety of humans will come first. "
Starbucks opens its biggest store ever,https://www.cnn.com/2019/11/15/business/worlds-largest-starbucks-chicago/index.html,"The coffee chain opened its world's largest Roastery location on Friday. The five-story location is 35,000 square feet, overtaking the Tokyo Roastery as Starbucks' biggest location. Located in the city's Magnificent Mile neighborhood, the new Roastery is replacing a former Crate and Barrel location. It was first announced in 2017.Starbucks (SBUX) said the Chicago Roastery is a tribute to the city and region, where it has nearly 800 Starbucks stores and employs more than 18,000 people. The Roastery itself has 200 employees. Roasteries are intended to be tourist attractions. They feature specialty coffees and teas, on-premise roasters and massive coffee casks where freshly roasted beans are held. They also have bars with craft cocktails and serve fancier food than a normal Starbucks location.The Chicago location has all of that and a unique design that emphasizes the building's natural light from the massive windows. Centrally located in the store is a 56-foot steel cask that stores coffee beans. Surrounding it is the region's first-ever curved escalator that gives customers a 360-degree view of the store. Selling coffee is a central part of the store. There are three coffee bars that offer a variety of brewing methods, including an ""Experiential"" coffee car that ""provides customers the opportunity to immerse in the art, science, and theatre of coffee,"" according to a press release. A mix of alcoholic and non-alcoholic drinks are served at its Arriviamo Bar, along with Chicago-specific cocktails. And this Roastery is the only location in the United States to sell liquid nitrogen gelato, a sweet dessert designed to be eaten with coffee. It's also served in the Milan Roastery.Princi, which is Starbucks' bakery and cafe concept, is also featured prominently. It offers a full menu of baked goods and heartier items, like pizza. This is Starbucks' sixth Roastery location. The company uses the spaces test out design concepts and menu items — and to double down on its promise of offering a ""third place"" between home and work, even as it focuses on speed and convenience elsewhere.Starbucks has always been ""a more affluent brand,"" Morningstar analyst R.J. Hottovy previously told CNN Business. The Roasteries take it ""even more upstream,"" he said.Roastery joins Starbucks' growing line of store concepts. Earlier this month, it opened ""Starbucks Pick-Up,"" a first-of-its-kind location in New York that encourages orders from its app. The location is a fraction the size of its normal cafe.The Chicago Roastery will be open seven days a week. "
FAA chief: Boeing 737 Max won't be back in the air in 2019,https://www.cnn.com/2019/12/11/business/faa-boeing-737-max/index.html,"Administrator Stephen Dickson, appearing on CNBC ahead of his testimony before the House Transportation Committee on Wednesday, said he could not provide a time frame for when the plane will get approval to fly again. But he said there are 10 or 11 different steps in the certification process that are yet to be completed.  ""If you do the math, it's going to extend into 2020,"" he said. When asked if that meant it might be approved in January or February, he declined to give a target.""If I had that kind of a crystal ball I would certainly be able to share it,"" he said. ""But it's very important that our team works very closely with the international authorities that have been working with us and with the Boeing team to do this right.""In his prepared opening remarks for his testimony later Wednesday, Dickson also declined to give any time target for when the plane will be allowed to fly again.""I have directed FAA employees to take whatever time is needed to do that work,"" he said of the certification process.The planes were grounded worldwide in March after two fatal crashes that killed 346 people.The grounding has cost Boeing billions of dollars. Boeing (BA) has continued to insist that it wanted to get the plane approved to fly again, at least in the United States, by the end of this year and that commercial service could begin as soon as January, although the decision rests with the FAA.  Asked for a comment on Dickson's statement that the plane will not be approved to fly again this year, Boeing would only say that ""we continue to work closely with the FAA and global regulators towards certification and the safe return to service of the Max.""The three US airlines that own the planes, Southwest (LUV), American (AAL) and United (UAL), have said they are not planning to include the plane on flight schedules until at least March. Dickson said he's not concerned that Boeing has continued to insist it was shooting for the end of the year for service, even though he has told Boeing that it wouldn't happen.""I made it very clear that Boeing's plan is not the FAA's plan. We're certainly working closely together,"" he said. Asked if he was under pressure from Boeing to speed up the certification process he responded, ""I would not say there have been any requests to cut corners.""The hearing Wednesday will include a testimony from Edward Pierson, a Boeing retiree and whistleblower who told NBC earlier this week that he had warned of potential problems with the 737 Max and had those concerns dismissed by Boeing officials due to costs. The hearing also comes on the day that the Wall Street Journal reported that an FAA analysis of the 737 Max after the first fatal crash of the jet in Indonesia found that it could average a fatal crash every two or three years without changes. A person familiar with the document confirmed to CNN that the details as reported by the Journal are accurate.But the FAA did not ground the plane after the first crash. And before changes could be made, there was a second fatal crash in Ethiopia five months after the first. The grounding of the jet occurred after the second crash. The Journal said that FAA analysis is due to be made public at Wednesday's hearing.-- CNN's Rene Marsh contributed to this report"
A cold and wet potato harvest season may lead to a US French fry shortage,https://www.cnn.com/2019/12/03/business/potato-harvest-french-fry-shortage-trnd/index.html," (CNN)Winter is coming — for our French fries.Unusually cold and wet weather during the potato harvest season has left some growers in the US and Canada unable to harvest a significant portion of their crop.Now, processors across North America are rushing to find potatoes from additional sources to keep up with the increasing demand for fries, in news first reported by Bloomberg.The US is the fifth largest producer of potatoes in the world, and the crop is grown in nearly every state. But this year, the amount of potatoes produced and harvested is down in some of the top-producing states, including Idaho, Oregon, and North Dakota.Overall potato production in the US is forecast to fall about 6.1 percent from last year, according to a November report from the US Department of Agriculture. That's the lowest it's been since 2010. In Idaho, which produces about a third of US potatoes, production is forecast to fall five percent from last year, USDA reported. About 308,000 acres were harvested, down about 7,000 from 2018.In Canada, potato harvests in the western provinces of Manitoba and Alberta were particularly affected, according to Kevin MacIsaac, general manager for United Potato Growers of Canada. For potato growers, that could mean significant losses, MacIsaac said. It could also mean that some growers might not be able to fulfill their contracts with processing companies. Factories that supply potatoes to restaurants and grocery stores might have to rely on other sources or import them. And potatoes originally designated for other purposes, like chips or the bags of fresh potatoes you buy at the store, might instead be used to make French fries.Despite cold weather affecting some of this year's crop, Frank Muir, president and CEO of the Idaho Potato Commission, said he's not too worried. By the time the frost hit in October, Idaho farmers had harvested about 85 percent of their crop. And those potatoes were of good quality.""Even though the weather took a bit of a top off our crop, we still are harvesting probably in the neighborhood of 13 billion pounds of potatoes,"" Muir told CNN.Fast food prices aren't likely to changeIf all this has you devising a plan to stockpile fries or take to the streets to demand your right to crispy, golden-brown spuds, you can sit tight for now.Experts say that prices at fast food restaurants like McDonalds, Burger King and Wendy's have been fixed for the year through contracts and are unlikely to change. ""[Fast food restaurants] look at that menu board as sacrosanct,"" Stephen Nicholson, a grains and oilseeds analyst at Rabo AgriFinance, told CNN. ""They don't want to change that menu board unless they absolutely have to.""But though consumers might not see a difference on the fast food menu boards, Nicholson said prices for French fries could go up in other places, like local bars, casual dining chains and the produce and frozen aisles at grocery stores.Though prices might go up a little, those in the industry say they don't think people will notice a difference.""The consumer will see French fries,"" MacIsaac said. ""It's just the behind the scenes, those raw potatoes may have moved in different areas than perhaps they would in areas where there's lots of supplies."""
The biggest bank you've never heard of,https://www.cnn.com/2019/12/12/business/truist-bank-merger-suntrust-bbt/index.html,"The $28 billion marriage of SunTrust and BB&T means those brands are getting slowly phased out after a combined 275 years of history. The deal between the nation's largest banking tie-up since 2004 was presented as a merger of equals, forcing the banks to start with a blank slate.""The whole essence of Truist is about two great, iconic, old companies coming together to form a new organization that is looking forward,"" Truist CEO Kelly King told CNN Business.Truist, which officially started trading as a new company on Monday after getting regulatory approval, hired a national branding company to come up with a name. ""We gave them a clean sheet of paper and said we want a name that doesn't carry baggage,"" said King, who previously served as CEO of BB&T.Yet the new corporate-sounding name has been mocked on social media. It was even been compared with Tribune Publishing's infamous, and short-lived, rebrand to Tronc. An unofficial Twitter poll by American Banker found that more than two-thirds of users ""hate"" the Truist name. King predicted the new brand will eventually catch on and reminded critics that Verizon (VZ) and Nike (NKE) were made-up words too.""We have no second thoughts at all. We love it,"" he said. Truist even compromised on the location of its headquarters. The new bank will be based in Charlotte, but it will maintain a strong presence in Atlanta, where SunTrust was headquartered, and Winston-Salem, North Carolina, where BB&T was based. Truist promises no mass layoffsBank customers likely haven't noticed a major difference from the merger just yet. The names on local branches haven't changed, and aren't expected to for at least a year. (However, SunTrust and BB&T customers can now use any of the company's 4,500 ATMs for free.)Truist has promised Wall Street the deal will create $1.6 billion in cost savings, including by shutting down branches.King said Truist has not decided precisely how many branches will close, although he conceded that in some places BB&T and SunTrust branches are located ""side by side."" When the merger was announced, SunTrust and BB&T pledged not to lay off client-facing employees who are performing well.""It's the compassionate, right thing to do for our teammates,"" King said. ""It's not one of those things where your branch is going to close, 'Y'all are going to get fired.'""'We're still small'The Truist deal, the largest since before the 2008 financial crisis, is testing the nation's appetite for large bank deals. With more than $460 billion in assets and $330 billion in deposits, Truist is now America's No. 6 commercial lender. The SunTrust-BB&T merger received unanimous approval from the FDIC, although one official warned the deal poses ""very significant financial stability risks.""King argued these concerns are overblown, noting that Truist's balance sheet is dwarfed by that of the largest Wall Street banks. JPMorgan Chase (JPM), for instance, is sitting on $2.8 trillion of assets, roughly six times what Truist has.""We are large, but we're still small,"" King said. And unlike JPMorgan, Bank of America (BAC) and Citigroup (C), Truist is not a big player in the kinds of exotic financial securities that fueled the 2008 crisis. ""We're not international, we're not doing a lot of unusual, complex, risky kinds of transactions,"" King said. Still, Senator Elizabeth Warren announced plans last week to introduce legislation that would force regulators to more closely scrutinize bank mergers. The 2020 Democratic presidential candidate fears these deals will create Too-Big-To-Fail institutions, like the ones that required massive bailouts during the last crisis. Warren called out the Federal Reserve for the fact that it did not decline any of the 3,819 bank merger applications it received between 2006 and 2017.""Regulators serve as rubber stamps,"" Warren's Senate office said last week, calling the review process ""fundamentally broken.""King, fresh off a 10-month merger review that included public hearings, doesn't see it that way.""This was a very thorough, rigorous process, which we fully supported,"" King said. ""It was intense.""The Truist CEO also noted that banks often withdraw their merger applications after regulators signal proposed deals won't be approved. Truist CEO defends Dodd-Frank, CFPBPresident Donald Trump vowed to ""do a big number"" on the post-crisis financial reform law known as Dodd-Frank. Yet King said he hasn't witnessed significant deregulation, calling the adjustments ""relatively minor."" And he suggested ripping up Dodd-Frank would be unwise.""I would be less critical today of Dodd-Frank than I might've been 10 years ago,"" King said. The Truist boss applauded several aspects of the post-crisis financial reform law, including the Federal Reserve's annual review of banks' financial resilience. He also praised the formation of the Consumer Financial Protection Bureau, a government watchdog agency that was the brainchild of Warren. ""At its core, it is a really good agency. We needed that,"" King said.Trump has sought to defang the CFPB, including by appointing Mick Mulvaney in 2017 to temporarily lead the agency that he once pushed to abolish. The Supreme Court has agreed to take up a case that could significantly weaken the agency's structure.""Overall, as a long-term banker, I'm comfortable with the level of regulation we have,"" King said, adding that he's also not in favor of significantly more red tape. ""It's appropriate, tough, thorough and generally fair."" "
Hedge fund billionaire Steve Cohen is buying the Mets,https://www.cnn.com/2019/12/04/business/mets-sale-steve-cohen-fred-wilpon/index.html,"New York (CNN Business)The New York Mets have agreed to be sold to hedge fund billionaire Steve Cohen, in a deal that will take five years to complete, the team announced Wednesday evening.During that time the current owner, Fred Wilpon, 83, will continue to serve as the team's chairman. He bought half the team along with Nelson Doubleday in 1980, and the other half in 2002. Wilpon's son, Jeff Wilpon, who is the team's chief operating officer, will remain in that job for five years.The Mets have struggled to compete against the more popular New York Yankees, and it shows in the team's financial fortunes as well as their middling success on the field. The team's fans have often focused their anger and disappointment on the Wilpons for their decisions on whether or not to sign players.Just earlier in the day Wednesday the Mets lost one of their best pitchers, Zack Wheeler, to the rival Philadelphia Phillies when he signed a five-year, $118 million deal with them. The Mets had 2018 revenue of $340 million and a valuation of $2.3 billion, according to Forbes, a leading source of information on team finances. The Yankees had revenue of $668 million and a valuation of $4.6 billion, making them by far the most valuable team in the sport according to Forbes.Cohen, 63, is CEO and President of Point72 Asset Management, and he will continue in those roles. He bought a small, minority stake in the team in 2012, as the Wilpon family struggled to recover from their losses due to investments with Bernard Madoff. Cohen will end up with majority ownership and total control of the team in five years, according to a person familiar with the transaction. Cohen is worth $13.6 billion according to Forbes' real time Billionaire Tracker. While he has had success in the world of finance, he's also had his share of problems. His previous firm, SAC Capital Advisors, pleaded guilty to insider trading charges and paid a $1.8 billion fine. SAC got its name from Cohen's three initials.But Cohen, who was banned from managing money for two years after the firm's guilty plea, was able to return to managing outside money in 2018 under a settlement with the Securities and Exchange Commission. He had been facing a lifetime ban before that settlement."
What's fueling the boom in food technology?,https://www.cnn.com/2019/11/04/business/israel-food-technology/index.html,"Yet the country — home to more than 350 agriculture and food technology companies — punches above its weight. In 2018, annual investment in Israel's food tech sector rose to $100 million, according to a recent report by Start-Up Nation Central. This makes it a strong player within a booming market: BIS Research predicts the global food tech market to be worth more than $250 billion by 2022.""So much is happening in such a small place,"" says Tamar Weiss, development manager for the agri-food tech sector of Start-Up Nation Central.Weiss believes this is down to Israel's ambition to tackle the environmental and ethical challenges around agriculture. ""People are aware of it in their own personal life, this has really pushed the sector forward,"" she adds.Sustainable food In 2017, Didier Toubia set up Aleph Farms, an Israeli food company that engineers cultured beef — meat grown in a laboratory from cow cells. ""The objective was to bring balance back to nature, and to use the natural resources on earth in a wiser way,"" he tells CNN Business. The company has raised $14 million to date and made headlines around the world last year for developing the first slaughter-free beef steak. In October, it successfully grew meat in space for the first time. This experiment proved that cultivated meat could be a way of producing high quality protein using less resources, says Toubia. Barclays predicts the alternative meat sector could reach about $140 billion in sales over the next decade, with companies like Impossible Burger and Beyond Meat leading the charge. Though not yet commercially available, the cultured meat market is also expanding, with the number of startups in the field increasing from four at the end of 2016 to more than two dozen last year, according to The Good Food Institute. Israel's thriving scene is in part thanks to its government's Innovation Authority, which provides company grants and has financed a $28 million food tech incubator. But it is also about the culture. ""In Israel, there is a lot of awareness of animal welfare ... I think it is encoded into the Jewish tradition,"" says Toubia. Weiss adds to this stating that the kosher culture ""brings in a lot of awareness around food: it being clean, or made in a specific way, or linking values with food.""Animal welfare Yehuda Elram, CEO of Jerusalem-based start-up eggXYt agrees that the Jewish religion values compassion towards animals. ""These are conscientious consumers who demand that companies abide by certain rules, among them is ending animal cruelty,"" he says. eggXYt has developed a technology that can detect the gender of chicks before hatching, in order to prevent the practice of male chick culling in poultry farming where female chicks are required for egg production.Each year, roughly seven billion male chicks are killed after hatching, according to industry estimates.Sorting males from females before the chicks hatch would avoid this, while also helping financially: factories would no longer waste space and energy incubating male eggs, and the eggs could be repurposed for the food or cosmetics industry.eggXYt is one of a number of startups working on this issue, but is unique in its non-invasive, pre-incubation method. Using CRISPR, a gene editing tool, they insert a detectable biomarker into the laying chicken's DNA which marks the gender of the eggs without any side effects. The laid eggs are then sent through a scanner that identifies the male eggs because of their light fluorescent glow. ""Its accuracy rate is very high and it has no effect on the hatchability of the female eggs. And it leaves the industry with the seven billion male unincubated eggs as a product rather than waste,"" says Elram.While eggXYt would not disclose its value, the company was granted $4 million in grants from the Israeli Innovation Authority, EU Horizon 2020 and other awards, says Elram. Its technology is currently undergoing regulatory approval. Personal healthAnother major trend dominating Israel's food tech arena is health, with firms like Amai Proteins and DouxMatok developing sugar alternatives.Or MyFavorEats, a Tel Aviv-based startup, which has developed an algorithm that customizes online recipes, suggesting alternatives when ingredients are unavailable or tailoring it to a user's dietary requirements. ""For example, a diabetic, who needs to keep a certain amount of carbohydrates per dish, or a professional sports person, who is counting proteins,"" says Orly Rapaport, the company's CEO. The algorithm, trained on 1 million recipes, has learned to recognize the role of each ingredient and its taste and texture parameters. Though not yet on the market, the technology will be available through wellness and health apps or recipe publishers. Not only does this cater to the growing trend of veganism and vegetarianism, but also to the rising prevalence of food allergies. The World Allergy Organization estimates that between 240 and 550 million people suffer from food allergies worldwide. "
"Morgan Stanley is cutting about 1,500 jobs",https://www.cnn.com/2019/12/09/business/morgan-stanley-job-cuts-wall-street/index.html,"New York (CNN Business)Morgan Stanley is cutting approximately 1,500 jobs because of concerns about economic uncertainty around the world, a person familiar with the matter told CNN Business.The job cuts represent more than 2% of the bank's workforce, which totaled 60,532 at the end of September. The layoffs will skew towards technology and operations roles, the source said.Morgan Stanley plans to take a charge of approximately $150 million to $200 million because of the layoffs, a person familiar with the matter said.The flurry of pink slips comes as Wall Street firms face pressure to restrain spending to offset a challenging environment of low interest rates, slow economic growth and vanishing volatility in financial markets. And it comes as traditional bank jobs are being disrupted by artificial intelligence and other new technologies.Morgan Stanley's compensation expenses crept higher during the third quarter even as revenue was sluggish. ""We remain committed to controlling our expenses,"" CEO James Gorman said at the time. Morgan Stanley (MS) declined to comment on the job cuts, which were first reported by CNBC.Some European banks have also eliminated jobs in a bid to control costs. In July, Deutsche Bank (DB) launched a dramatic overhaul aimed at slashing the troubled German lender's workforce by 18,000.During a conference call with analysts in October, Gorman said that while business executives ""remain confident"" in the US economy, they are also worried about whether trade negotiations will stay within the ""guardrails of reasonableness."" He added, ""Nobody wants to see a global economic slowdown.""Recession fears have eased in recent weeks on signs that much of the US economy is proving resilient to the US-China trade war. Although America's manufacturing industry is in a downturn, the rest of the economy continues to grow. The United States added 266,000 jobs in November, blowing away estimates from economists. The unemployment rate dipped to 3.5%, matching a 50-year low.Still, the financial services industry is bracing for significant disruption caused by the rise of new technologies such as artificial intelligence and automation. For instance, by 2030, about 1.3 million bank workers in the United States and 500,000 in the United Kingdom could be affected by the introduction of AI, according to IHS Markit. Bank workers who will be affected through layoffs and reassignments include bank tellers, customer service representatives, loan interviewers, compliance officers and loan officers, IHS said.Finance is likewise exposed to these technology trends because banks spend $150 billion per year on technology -- more than any other industry, according to an October study by Wells Fargo banking analyst Mike Mayo.The number of jobs on Wall Street and the banking industry could decline by about 200,000 over the next decade, the report predicted. ""New job additions could make the reductions less but our conclusion is still that this will be the biggest reduction in US bank headcount in history,"" he wrote. "
Coca-Cola Energy is coming to the United States,https://www.cnn.com/2019/10/01/business/coke-energy-us-launch/index.html,"The beverage company will start selling four varieties of its energy drink — Coca-Cola Energy, Coca-Cola Energy Zero Sugar, Coca-Cola Energy Cherry and Coca-Cola Energy Cherry Zero Sugar — in the United States in mid-January. Coke Energy and Coke Energy Zero Sugar are already available internationally, but the cherry flavor is new. The new product is designed to help Coke to introduce Coca-Cola (KO) drinkers, who may not consume energy drinks, to a growing category. It's also a way for the company to make sure that its core Coca-Cola brand remains fresh.  But first, Coca-Cola has to make sure drinkers understand just what Coke Energy is. A boost of energy Coca-Cola Energy has 114 mg of caffeine in each 12-ounce serving.That's nearly four times the caffeine in a can of regular Coca-Cola (34 mg), and three times the caffeine in a can of Diet Coke (46 mg).It will be more expensive, too: Coca-Cola Energy will have a recommended price of $2.49 per 12-ounce container. Similarly-sized regular Cokes are generally sold in packs of 12, and cost about $4 per package (about 33 cents each). In the United States, total energy drink and energy shot sales reached about $13.5 billion in 2018, up 30% from 2013, according to a report from research group Mintel. The sector could have sales of about $17 billion in 2023, Mintel projects.Coke drinkers aren't really in on the trend, according to Coca-Cola Brand Director Janki Gambhir. ""Many consumers that drink Coke don't engage in the energy category today,"" she told CNN Business, noting that they still may be interested. ""A lot of the work that we will do will be focused around educating consumers,"" she said. To figure out how to make Coke Energy work in the United States, the company spoke with more than 1,100 people — including energy drink consumers and those that don't regularly drink the beverage — to make sure that it delivers what people want. The company plans to introduce the product by advertising it through television commercials and billboards, as well as handing out samples. With Coca-Cola Energy, the company hopes to boost sales within the Coke brand rather than steal share from other energy drinks or Coke flavors. Coca-Cola owns about 18% of Monster Energy, and has a strategic partnership with the company. In addition to giving Coca-Cola another way into the energy sector, Coke Energy can help make sure people don't stop drinking Coke. Keeping Coke currentCoca-Cola has ambitions of being a ""global beverage company."" It sells iced tea, juice, water, coffee and smoothies. But Coke is its core business, and only a few years ago the Coke brand was stagnating. To boost the brand, Coca-Cola has given Diet Coke a millennial-friendly makeover, launched a new flavor and, for a limited time, brought back New Coke in partnership with Netflix's ""Stranger Things."" Coca-Cola Energy and Coca-Cola Plus Coffee, which is for now only available internationally, are more ways to keep people excited about cola. So far, Coca-Cola's efforts to revitalize its core brand seem to be working. Second quarter sales were driven in part by 4% global growth in trademark Coca-Cola, the company said. And international sales of Coke Energy are ""encouraging,"" said CEO James Quincey in a July call discussing the quarter's financial results .Coca-Cola hopes that Coke Energy will be a continued source of long term growth, said Gambhir, adding that there is a ""pipeline full of new flavors"" and other innovations for the platform. "
Southwest to share proceeds from Boeing 737 Max agreement with employees,https://www.cnn.com/2019/12/12/business/boeing-737-max-southwest-employees/index.html,"Southwest (LUV) has 34 of the 737 Max jets in its fleet, more than any other airline in the world. It recently reached a confidential agreement with Boeing on compensation for the grounding, the company said in a statement. Southwest has canceled about 175 weekday flights due to the loss of the jet, and it has had higher fuel costs from flying less fuel efficient planes in place of the Max. In its most recent financial report it said that the worldwide grounding, which began in March, cost it $435 million through the end of September.Since the airline has a profit sharing plan, its employees would lose out on pay even if the airline were compensated in full by Boeing. But Southwest said Thursday it will add $125 million to its profit sharing pool with money it gets from Boeing.""Our people have done an incredible job managing through the Max groundings, while providing the highest levels of customer service and one of the best operational performances in our history,"" said Southwest CEO Gary Kelly. ""On behalf of the Southwest board of directors, we are grateful to our employees for their extraordinary efforts throughout the year and are pleased to share proceeds from our recent agreement with Boeing.""Nearly 400 of the Boeing 737 Max jets were grounded worldwide in March after two fatal crashes that killed 346 people. In July, Boeing took a $5 billion charge to account for the compensation it would have to pay airlines, but the expected length of the grounding has grown since then, and the compensation cost is expected to grow as well. But Boeing's hopes to get the plane approved to fly again before the end of the year were dashed yesterday when Stephen Dickson, administrator of the Federal Aviation Administration, said the agency's review process would stretch into 2020.Boeing (BA) is also being sued by the pilots union at Southwest, as its members who were slated to fly the 737 Max have lost pay due to the canceled flights. The suit, filed in October, put lost wages at $115 million at that time."
Coca-Cola thinks Americans are finally ready for Coke with coffee,https://www.cnn.com/2019/05/30/business/coke-with-coffee/index.html,"Bad timing caused the failure, said Nancy Quan, the company's chief technical officer. ""That was a trend before its time,"" Quan told CNN Business. ""I don't think people were ready to have a coffee portfolio within the Coca-Cola brand."" Now, thanks to evolving trends and palates, the company thinks the public is ready. And Coca-Cola is bringing Blak back — sort of. Over the past few years, Coke has been releasing a similar product called Coca-Cola Plus Coffee or Coca-Cola With Coffee in international markets. The new product contains more real coffee than Blak did. There's also an additional caffeine jolt: The product is more caffeinated than regular Coke.Today, it's available in Australia, Italy, Spain, Thailand and Poland, among other countries. Coca-Cola is ""pleased with the initial response,"" according to a spokesperson. It plans to make the drink available in 25 international markets by the end of the year. The company hasn't committed to bringing the product to the United States. But it's ""optimistic about the potential for the beverage"" in the country, a spokesperson said. ""I believe that there's going to be a space for a Coca-Cola With Coffee"" in the United States, Javier Meza, Coca-Cola's global chief marketing officer of sparkling beverages, told CNN Business. He said the product could reach the United States next year. The beverage company evaluates geographical markets separately. Products that succeed internationally don't always work in the United States. But Meza said that ""Coca-Cola With Coffee is not a concept that consumers were expecting"" in any market, calling it ""surprising."" That's a good thing, he added: ""Sometimes consumers think that they have seen everything.""  Coca-Cola (KO) needs to keep innovating with its flagship product to succeed, and Coke Plus Coffee can help — even if it takes some getting used to. Why Coca-Cola needs soda Coca-Cola Plus Coffee tastes a bit like a coffee-flavored candy — as sweet as regular Coca-Cola, with an added coffee kick. And while Blak was packaged distinctly, the new drink is clearly a Coca-Cola beverage. Selling a new type of product within the signature Coke brand is important to the company. Consumer tastes are splintering. Sugar-conscious customers are turning to water, seltzer and beverages that offer a nutritional or energy boost. Coca-Cola, which aims to be a ""total beverage company,"" invests in a broad range of products to entice those customers. But soda remains Coca-Cola's most lucrative business. Last year, Coca-Cola's sales of carbonated drinks — which include carbonated fruit juices and sodas, but exclude seltzer — reached $15.4 billion in the United States, according to the research firm Euromonitor International. That's up about $1 billion from 2013. In the United States, soda ""remains one of the largest non-alcoholic beverage markets,"" according to the summary of a recent report by the research firm Mintel. But it's a sluggish business. The carbonated soft drink market is ""characterized by general stagnation rather than steep decline,"" Mintel noted. To promote soda sales, Coca-Cola is shrinking cans (a way to reduce calories without altering taste) and launching new flavors under the Coke brand. It's also adding an energy drink. And then there's Coca-Cola Plus Coffee. By launching new beverages under the Coca-Cola trademark, rather than as discrete new products, Coca-Cola is ""leveraging the power of the Coca-Cola brand,"" Meza said, and delivering on the company's promise to refresh and energize consumers. It's also trying to keep people from straying away from colas by offering different variations of the company's signature product. And with coffee, Coca-Cola hopes to capitalize on a powerful trend. Bringing coffee backThere's reason to believe that consumers are finally ready for a Coke and coffee product.The beverage landscape has evolved since Coca-Cola tried selling Blak. People are more accustomed to blurred categories, or products that don't fall strictly into one category, Meza noted. Sparkling juices or juice-tea blends are examples of the trend.And coffee itself is more popular. In 2006, Starbucks (SBUX) had about 12,400 stores — this year, it opened its 30,000th store. Starbucks helped Americans develop a taste for coffee, said Laurent Grandet, a consumer analyst with Guggenheim Securities.wit""Coffee is very trendy right now,"" he said. In 2006, when Coca-Cola launched Blak, ""coffee was not as big.""Coca-Cola's interest in coffee extends beyond this product — the beverage company announced last year its acquisition of the European coffee chain Costa Coffee. The deal closed this year. ""Coke really believes they need to be in coffee in a big way,"" said Macquarie analyst Caroline Levy. ""They're going to come at it from lots of different angles and figure out what works.""  Meza doesn't expect Coke Plus Coffee to be as big as regular Coke. But ""there's going to be a segment of consumers that are going to be willing to try this product,"" he said. And over the next five to ten years he expects Coke Plus Coffee to be a ""sizable part of the portfolio."" "
